Date,Price,,,,,
1/25/21,72.38,,,,,
1/22/21,74.13,,,,,
1/21/21,74.7,,,,,
1/20/21,74.84,,,,,
1/19/21,74.99,,,,,
1/15/21,75.24,,,,,
1/14/21,76.47,,,,,
1/13/21,75.56,,,,,
1/12/21,75.8,,,,,
1/11/21,76.06,,,,,
1/8/21,75.25,,,,,
1/7/21,74.94,,,,,
1/6/21,73.68,,,,,
1/5/21,69.49,,,,,
1/4/21,68.33,,,,,
12/31/20,68.53,,,,,
12/30/20,67.84,,,,,
12/29/20,67.71,,,,,
12/28/20,68.05,,,,,
12/24/20,68.09,,,,,
12/23/20,68.21,,,,,
12/22/20,66.64,,,,,
12/21/20,67.83,,,,,
12/18/20,64.18,,,,,
12/17/20,64.67,,,,,
12/16/20,64.23,,,,,
12/15/20,63.95,,,,,
12/14/20,61.88,,,,,
12/11/20,63.32,,,,,
12/10/20,64.44,,,,,
12/9/20,64.37,,,,,
12/8/20,63.91,,,,,
12/7/20,64.26,,,,,
12/4/20,65,,,,,
12/3/20,64.06,,,,,
12/2/20,64.02,,,,,
12/1/20,63.28,,,,,
11/30/20,61.83,,,,,
11/27/20,63.84,,,,,
11/25/20,63.48,,,,,
11/24/20,63.6,,,,,
11/23/20,60.27,,,,,
11/20/20,57.81,,,,,
11/19/20,58.63,,,,,
11/18/20,58.81,,,,,
11/17/20,58.81,,,,,
11/16/20,58.11,,,,,
11/13/20,56.61,,,,,
11/12/20,55.55,,,,,
11/11/20,56.34,,,,,
11/10/20,55.75,,,,,
11/9/20,56.02,,,,,
11/6/20,51.7,,,,,
11/5/20,52.2,,,,,
11/4/20,51.43,,,,,
11/3/20,51.18,,,,,
11/2/20,49.38,,,,,
10/30/20,48.15,,,,,
10/29/20,48.12,,,,,
10/28/20,47.57,,,,,
10/27/20,48.59,,,,,
10/26/20,50.32,,,,,
10/23/20,51.87,,,,,
10/22/20,51.77,,,,,
10/21/20,50.38,,,,,
10/20/20,51.47,,,,,
10/19/20,50.95,,,,,
10/16/20,51.85,,,,,
10/15/20,51.33,,,,,
10/14/20,50.65,,,,,
10/13/20,50.44,,,,,
10/12/20,50.74,,,,,
10/9/20,48.83,,,,,
10/8/20,49,,,,,
10/7/20,48.71,,,,,
10/6/20,47.74,,,,,
10/5/20,48.6,,,,,
10/2/20,47.97,,,,,
10/1/20,47.26,,,,,
9/30/20,48.35,,,,,
9/29/20,47.24,,,,,
9/28/20,48.38,,,,,
9/25/20,47.04,,,,,
9/24/20,46.61,,,,,
9/23/20,46.42,,,,,
9/22/20,47.63,,,,,
9/21/20,48.36,,,,,
9/18/20,50.08,,,,,
9/17/20,50.25,,,,,
9/16/20,51.15,,,,,
9/15/20,50.39,,,,,
9/14/20,51.15,,,,,
9/11/20,50.35,,,,,
9/10/20,50.29,,,,,
9/9/20,51.06,,,,,
9/8/20,50.17,,,,,
9/4/20,52.71,,,,,
9/3/20,52.75,,,,,
9/2/20,53.25,,,,,
9/1/20,52.58,,,,,
8/31/20,52.26,,,,,
8/28/20,52.89,,,,,
8/27/20,52.61,,,,,
8/26/20,51.71,,,,,
8/25/20,52.05,,,,,
8/24/20,52.37,,,,,
8/21/20,51.1,,,,,
8/20/20,50.8,,,,,
8/19/20,51.37,,,,,
8/18/20,50.92,,,,,
8/17/20,51.28,,,,,
8/14/20,52.3,,,,,
