Date,Price,,,,,
10/19/21,46.48,,,,,
10/18/21,46.28,,,,,
10/15/21,46.37,,,,,
10/14/21,45.07,,,,,
10/13/21,43.14,,,,,
10/12/21,43.54,,,,,
10/11/21,43.78,,,,,
10/8/21,44.34,,,,,
10/7/21,44.12,,,,,
10/6/21,44.24,,,,,
10/5/21,44.22,,,,,
10/4/21,43.34,,,,,
10/1/21,43.08,,,,,
9/30/21,42.45,,,,,
9/29/21,43.07,,,,,
9/28/21,43.16,,,,,
9/27/21,43.26,,,,,
9/24/21,42.14,,,,,
9/23/21,41.69,,,,,
9/22/21,40.14,,,,,
9/21/21,39.13,,,,,
9/20/21,39.11,,,,,
9/17/21,40.5,,,,,
9/16/21,40.45,,,,,
9/15/21,40.14,,,,,
9/14/21,39.84,,,,,
9/13/21,40.94,,,,,
9/10/21,40.27,,,,,
9/9/21,40.93,,,,,
9/8/21,40.78,,,,,
9/7/21,41.32,,,,,
9/3/21,41.05,,,,,
9/2/21,41.02,,,,,
9/1/21,41.19,,,,,
8/31/21,41.75,,,,,
8/30/21,41.66,,,,,
8/27/21,42.49,,,,,
8/26/21,42.04,,,,,
8/25/21,42.15,,,,,
8/24/21,41.48,,,,,
8/23/21,40.91,,,,,
8/20/21,40.37,,,,,
8/19/21,40.19,,,,,
8/18/21,40.79,,,,,
8/17/21,41.09,,,,,
8/16/21,41.29,,,,,
8/13/21,41.63,,,,,
8/12/21,42.15,,,,,
8/11/21,41.95,,,,,
8/10/21,41.43,,,,,
8/9/21,40.67,,,,,
8/6/21,40.15,,,,,
8/5/21,39.02,,,,,
8/4/21,38.27,,,,,
8/3/21,38.55,,,,,
8/2/21,37.96,,,,,
7/30/21,38.36,,,,,
7/29/21,38.68,,,,,
7/28/21,38.13,,,,,
7/27/21,37.98,,,,,
7/26/21,38.13,,,,,
7/23/21,37.7,,,,,
7/22/21,37.96,,,,,
7/21/21,38.46,,,,,
7/20/21,37.69,,,,,
7/19/21,36.93,,,,,
7/16/21,37.92,,,,,
7/15/21,38.83,,,,,
7/14/21,38.86,,,,,
7/13/21,39.86,,,,,
7/12/21,40.63,,,,,
7/9/21,40.04,,,,,
7/8/21,38.78,,,,,
7/7/21,39.75,,,,,
7/6/21,40.07,,,,,
7/2/21,41.15,,,,,
7/1/21,41.54,,,,,
6/30/21,41.23,,,,,
6/29/21,40.89,,,,,
6/28/21,41.56,,,,,
6/25/21,41.62,,,,,
6/24/21,40.83,,,,,
